host	logname	time	method	url	response	bytes	referer	useragent
falafel.alt.net	-	804589239	GET	/history/apollo/apollo-17/news/	200	377		
133.67.121.65	-	804589249	GET	/shuttle/technology/images/sts_spec_6-small.gif	200	47145		
a2216.dial.tip.net	-	804589252	GET	/shuttle/missions/sts-71/news/sts-71-mcc-04.txt	200	2049		
133.67.121.65	-	804589254	GET	/shuttle/technology/images/mission_profile_2-small.gif	200	35540		
133.67.121.65	-	804589254	GET	/shuttle/technology/images/launch_sites_8-small.gif	200	74267		
host2.windsong.com	-	804589256	GET	/shuttle/countdown/liftoff.html	200	4538		
host2.windsong.com	-	804589258	GET	/images/NASA-logosmall.gif	200	786		
cbxguy.vip.best.com	-	804589261	GET	/shuttle/technology/sts-newsref/sts-rcs.html	200	109358		
host2.windsong.com	-	804589264	GET	/shuttle/countdown/video/livevideo.gif	200	65748		
cbxguy.vip.best.com	-	804589269	GET	/images/shuttle-patch-logo.gif	200	891		
falafel.alt.net	-	804589270	GET	/history/apollo/apollo-16/apollo-16.html	200	2668		
falafel.alt.net	-	804589273	GET	/history/apollo/apollo-16/apollo-16-patch-small.gif	200	14897		
a2216.dial.tip.net	-	804589277	GET	/shuttle/missions/sts-71/news/sts-71-mcc-05.txt	200	1854		
pm2_0.digital.net	-	804589289	GET	/ksc.html	200	7074		
berlin.snafu.de	-	804589293	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
burger.letters.com	-	804589295	GET	/shuttle/countdown/liftoff.html	304	0		
sw24-73.iol.it	-	804589295	GET	/	200	7074		
falafel.alt.net	-	804589296	GET	/history/apollo/apollo-15/apollo-15.html	200	2601		
burger.letters.com	-	804589296	GET	/images/NASA-logosmall.gif	304	0		
a2216.dial.tip.net	-	804589297	GET	/shuttle/missions/sts-71/news/sts-71-mcc-06.txt	200	2700		
falafel.alt.net	-	804589299	GET	/history/apollo/apollo-15/apollo-15-patch-small.gif	200	13583		
burger.letters.com	-	804589300	GET	/shuttle/countdown/video/livevideo.gif	200	48945		
pm2_0.digital.net	-	804589302	GET	/images/ksclogo-medium.gif	200	5866		
ad06-014.compuserve.com	-	804589313	GET	/shuttle/missions/sts-71/images/KSC-95EC-0915.jpg	200	39654		
133.67.121.65	-	804589319	GET	/shuttle/countdown/liftoff.html	200	4538		
133.67.121.65	-	804589321	GET	/images/NASA-logosmall.gif	200	786		
133.67.121.65	-	804589322	GET	/shuttle/countdown/video/livevideo.gif	200	48945		
berlin.snafu.de	-	804589323	GET	/shuttle/missions/sts-71/images/KSC-95EC-0911.gif	200	31242		
cbxguy.vip.best.com	-	804589328	GET	/shuttle/technology/sts-newsref/sts-rcs.html	304	0		
cbxguy.vip.best.com	-	804589335	GET	/images/shuttle-patch-logo.gif	304	0		
cbxguy.vip.best.com	-	804589335	GET	/images/KSC-logosmall.gif	304	0		
nic.inbe.net	-	804589343	GET	/shuttle/countdown/video/livevideo.jpeg	200	32129		
falafel.alt.net	-	804589345	GET	/history/apollo/apollo-15/apollo-15-info.html	200	1457		
www.mmjp.or.jp	-	804589347	GET	/shuttle/countdown/liftoff.html	200	4538		
dd12-001.compuserve.com	-	804589350	GET	/	200	7074		
www.mmjp.or.jp	-	804589351	GET	/images/NASA-logosmall.gif	304	0		
falafel.alt.net	-	804589351	GET	/history/apollo/apollo-15/news/	200	377		
dd12-001.compuserve.com	-	804589354	GET	/images/ksclogo-medium.gif	200	5866		
www.mmjp.or.jp	-	804589354	GET	/shuttle/countdown/video/livevideo.gif	200	52783		
falafel.alt.net	-	804589358	GET	/history/apollo/apollo-15/images/	200	1733		
dd12-001.compuserve.com	-	804589360	GET	/images/NASA-logosmall.gif	200	786		
dd12-001.compuserve.com	-	804589364	GET	/images/MOSAIC-logosmall.gif	200	363		
mallin.demon.co.uk	-	804589364	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
dd12-001.compuserve.com	-	804589366	GET	/images/USA-logosmall.gif	200	234		
dd12-001.compuserve.com	-	804589369	GET	/images/WORLD-logosmall.gif	200	669		
falafel.alt.net	-	804589371	GET	/history/apollo/apollo-15/images/71HC1159.GIF	200	209237		
133.67.121.65	-	804589373	GET	/shuttle/countdown/video/livevideo.jpeg	200	32618		
dd12-001.compuserve.com	-	804589379	GET	/shuttle/missions/missions.html	200	8677		
dd12-001.compuserve.com	-	804589382	GET	/images/launchmedium.gif	200	11853		
133.67.121.65	-	804589382	GET	/htbin/cdt_clock.pl	200	543		
falafel.alt.net	-	804589385	GET	/history/apollo/apollo-15/images/71HC684.GIF	200	225774		
133.67.121.65	-	804589387	GET	/shuttle/countdown/countdown.html	200	3985		
133.67.121.65	-	804589388	GET	/shuttle/countdown/count.gif	200	40310		
133.67.121.65	-	804589391	GET	/images/KSC-logosmall.gif	200	1204		
dd12-001.compuserve.com	-	804589392	GET	/images/NASA-logosmall.gif	304	0		
innserv.iprolink.co.nz	-	804589394	GET	/htbin/cdt_main.pl	200	3214		
falafel.alt.net	-	804589394	GET	/history/apollo/apollo-15/images/71HC996.GIF	200	74169		
www.mmjp.or.jp	-	804589397	GET	/shuttle/resources/orbiters/atlantis.html	200	7025		
dd12-001.compuserve.com	-	804589397	GET	/images/KSC-logosmall.gif	200	1204		
www.mmjp.or.jp	-	804589399	GET	/shuttle/resources/orbiters/atlantis-logo.gif	200	4179		
133.67.121.65	-	804589400	GET	/cgi-bin/imagemap/countdown?474,300	302	85		
www.mmjp.or.jp	-	804589401	GET	/images/ksclogosmall.gif	200	3635		
www.mmjp.or.jp	-	804589402	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
dd12-001.compuserve.com	-	804589405	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
falafel.alt.net	-	804589407	GET	/history/apollo/apollo-15/images/71HC1089.GIF	200	133376		
dd12-001.compuserve.com	-	804589408	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
dd12-001.compuserve.com	-	804589419	GET	/images/KSC-logosmall.gif	304	0		
falafel.alt.net	-	804589425	GET	/history/apollo/apollo-15/docs/	200	377		
dd12-001.compuserve.com	-	804589425	GET	/images/launch-logo.gif	200	1713		
144.96.210.67	-	804589426	GET	/software/winvn/winvn.html	304	0		
dd12-001.compuserve.com	-	804589426	GET	/shuttle/countdown/	200	3985		
144.96.210.67	-	804589427	GET	/software/winvn/bluemarb.gif	304	0		
144.96.210.67	-	804589428	GET	/software/winvn/winvn.gif	304	0		
144.96.210.67	-	804589428	GET	/images/construct.gif	304	0		
dd12-001.compuserve.com	-	804589431	GET	/shuttle/countdown/count.gif	200	40310		
host2.windsong.com	-	804589433	GET	/shuttle/missions/sts-71/movies/sts-71-mir-dock-2.mpg	200	835394		
dd12-001.compuserve.com	-	804589435	GET	/images/NASA-logosmall.gif	304	0		
www.mmjp.or.jp	-	804589439	GET	/shuttle/missions/100th.html	200	32303		
dd12-001.compuserve.com	-	804589443	GET	/images/KSC-logosmall.gif	304	0		
falafel.alt.net	-	804589446	GET	/history/skylab/skylab-2.html	200	1708		
falafel.alt.net	-	804589449	GET	/history/skylab/skylab-small.gif	200	9202		
falafel.alt.net	-	804589451	GET	/history/skylab/skylab-logo.gif	200	3274		
nic.inbe.net	-	804589453	GET	/shuttle/missions/sts-71/movies/sts-71-launch.mpg	200	1121554		
dip112.pixi.com	-	804589463	GET	/shuttle/countdown/	200	3985		
scooter.pa-x.dec.com	-	804589465	GET	/shuttle/missions/sts-57/sts-57-info.html	200	1430		
dip112.pixi.com	-	804589466	GET	/shuttle/countdown/count.gif	200	40310		
dip112.pixi.com	-	804589467	GET	/images/NASA-logosmall.gif	200	786		
dd12-001.compuserve.com	-	804589467	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
dip112.pixi.com	-	804589468	GET	/images/KSC-logosmall.gif	200	1204		
ad06-014.compuserve.com	-	804589496	GET	/cgi-bin/imagemap/countdown?370,277	302	68		
p16.euronet.nl	-	804589505	GET	/shuttle/countdown/	200	3985		
p16.euronet.nl	-	804589507	GET	/shuttle/countdown/count.gif	200	40310		
p16.euronet.nl	-	804589507	GET	/images/NASA-logosmall.gif	200	786		
p16.euronet.nl	-	804589508	GET	/images/KSC-logosmall.gif	200	1204		
p16.euronet.nl	-	804589517	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
194.21.51.27	-	804589522	GET	/shuttle/countdown/	200	3985		
www.mmjp.or.jp	-	804589524	GET	/shuttle/resources/orbiters/challenger.html	200	8089		
p16.euronet.nl	-	804589524	GET	/shuttle/countdown/count.gif	200	40310		
194.21.51.27	-	804589525	GET	/shuttle/countdown/count.gif	200	40310		
194.21.51.27	-	804589526	GET	/images/NASA-logosmall.gif	200	786		
194.21.51.27	-	804589526	GET	/images/KSC-logosmall.gif	200	1204		
p16.euronet.nl	-	804589529	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
gyp.mtx.net.au	-	804589530	GET	/shuttle/countdown/countdown.html	200	3985		
p16.euronet.nl	-	804589531	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
www.mmjp.or.jp	-	804589534	GET	/shuttle/resources/orbiters/challenger-logo.gif	200	4179		
p16.euronet.nl	-	804589539	GET	/images/launch-logo.gif	200	1713		
dip112.pixi.com	-	804589545	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
p16.euronet.nl	-	804589547	GET	/shuttle/resources/orbiters/atlantis.html	200	7025		
dip112.pixi.com	-	804589547	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
p16.euronet.nl	-	804589549	GET	/shuttle/resources/orbiters/atlantis-logo.gif	200	4179		
p16.euronet.nl	-	804589550	GET	/images/ksclogosmall.gif	200	3635		
p16.euronet.nl	-	804589551	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
194.21.51.27	-	804589551	GET	/cgi-bin/imagemap/countdown?107,179	302	110		
194.21.51.27	-	804589553	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
dip112.pixi.com	-	804589553	GET	/images/launch-logo.gif	200	1713		
scooter.pa-x.dec.com	-	804589556	GET	/facilities/press.html	200	570		
194.21.51.27	-	804589564	GET	/shuttle/missions/sts-71/images/KSC-95EC-0589.txt	200	580		
dip112.pixi.com	-	804589565	GET	/shuttle/countdown/	200	3985		
gyp.mtx.net.au	-	804589571	GET	/cgi-bin/imagemap/countdown?70,20	302	72		
194.21.51.27	-	804589577	GET	/shuttle/missions/sts-71/images/KSC-95EC-0589.gif	200	45846		
jfarhat.vip.best.com	-	804589582	GET	/shuttle/missions/missions.html	200	8677		
jfarhat.vip.best.com	-	804589584	GET	/images/launchmedium.gif	200	11853		
cbxguy.vip.best.com	-	804589586	GET	/shuttle/technology/sts-newsref/sts_sys.html	200	43134		
jfarhat.vip.best.com	-	804589588	GET	/images/NASA-logosmall.gif	200	786		
jfarhat.vip.best.com	-	804589588	GET	/images/KSC-logosmall.gif	200	1204		
www.mmjp.or.jp	-	804589590	GET	/ksc.html	200	7074		
www.mmjp.or.jp	-	804589595	GET	/images/ksclogo-medium.gif	200	5866		
www.mmjp.or.jp	-	804589607	GET	/images/MOSAIC-logosmall.gif	200	363		
www.mmjp.or.jp	-	804589609	GET	/images/USA-logosmall.gif	200	234		
www.mmjp.or.jp	-	804589614	GET	/images/WORLD-logosmall.gif	200	669		
corp-uu.infoseek.com	-	804589620	GET	/shuttle/technology/sts-newsref/sts-lcc.html	200	32252		
144.170.245.42	-	804589638	GET	/shuttle/missions/sts-71/movies/sts-71-launch-2.mpg	200	543680		
www.mmjp.or.jp	-	804589639	GET	/htbin/cdt_clock.pl	200	543		
pm2d26.iaehv.nl	-	804589643	GET	/shuttle/missions/sts-71/movies/sts-71-mir-dock-2.mpg	200	835394		
www.mmjp.or.jp	-	804589649	GET	/shuttle/countdown/liftoff.html	304	0		
www.mmjp.or.jp	-	804589655	GET	/images/NASA-logosmall.gif	304	0		
burger.letters.com	-	804589656	GET	/shuttle/countdown/liftoff.html	304	0		
burger.letters.com	-	804589657	GET	/images/NASA-logosmall.gif	304	0		
www.mmjp.or.jp	-	804589658	GET	/shuttle/countdown/video/livevideo.gif	200	63468		
cbxguy.vip.best.com	-	804589660	GET	/shuttle/technology/sts-newsref/sts-mps.html	200	215411		
dd12-001.compuserve.com	-	804589665	GET	/shuttle/missions/sts-71/images/index71.gif	200	235862		
burger.letters.com	-	804589667	GET	/shuttle/countdown/video/livevideo.gif	200	63468		
pm2d26.iaehv.nl	-	804589682	GET	/shuttle/missions/sts-71/movies/movies.html	200	3092		
yhm0153.bekkoame.or.jp	-	804589716	GET	/history/apollo	302	0		
yhm0153.bekkoame.or.jp	-	804589719	GET	/history/apollo/	200	6245		
corp-uu.infoseek.com	-	804589720	GET	/shuttle/technology/sts-newsref/sts-jsc.html	200	54093		
tokyo319.infosphere.or.jp	-	804589721	GET	/	200	7074		
sw24-73.iol.it	-	804589725	GET	/	200	7074		
yhm0153.bekkoame.or.jp	-	804589735	GET	/icons/blank.xbm	200	509		
dd12-001.compuserve.com	-	804589735	GET	/shuttle/missions/sts-71/images/KSC-95EC-0918.jpg	200	46888		
tokyo319.infosphere.or.jp	-	804589736	GET	/images/ksclogo-medium.gif	200	5866		
tokyo319.infosphere.or.jp	-	804589741	GET	/images/NASA-logosmall.gif	200	786		
cbxguy.vip.best.com	-	804589742	GET	/shuttle/technology/sts-newsref/sts-rhc.html	200	134392		
tokyo319.infosphere.or.jp	-	804589745	GET	/images/MOSAIC-logosmall.gif	200	363		
tokyo319.infosphere.or.jp	-	804589749	GET	/images/USA-logosmall.gif	200	234		
cbxguy.vip.best.com	-	804589751	GET	/images/ksclogosmall.gif	200	3635		
cbxguy.vip.best.com	-	804589751	GET	/images/launch-small.gif	200	3938		
pm2d26.iaehv.nl	-	804589751	GET	/htbin/wais.pl?STS-71	200	6036		
tokyo319.infosphere.or.jp	-	804589752	GET	/images/WORLD-logosmall.gif	200	669		
yhm0153.bekkoame.or.jp	-	804589758	GET	/icons/menu.xbm	200	527		
yhm0153.bekkoame.or.jp	-	804589766	GET	/icons/text.xbm	200	527		
dial-sf1-6.iway.aimnet.com	-	804589771	GET	/shuttle/countdown/	200	3985		
tokyo319.infosphere.or.jp	-	804589772	GET	/facts/about_ksc.html	200	3977		
dial-sf1-6.iway.aimnet.com	-	804589773	GET	/images/NASA-logosmall.gif	200	786		
dial-sf1-6.iway.aimnet.com	-	804589773	GET	/images/KSC-logosmall.gif	200	1204		
dial-sf1-6.iway.aimnet.com	-	804589774	GET	/shuttle/countdown/count.gif	200	40310		
pm2d26.iaehv.nl	-	804589777	GET	/shuttle/countdown/count.gif	200	40310		
tokyo319.infosphere.or.jp	-	804589778	GET	/images/launchpalms-small.gif	200	11473		
dd12-001.compuserve.com	-	804589783	GET	/cgi-bin/imagemap/countdown?102,140	302	96		
tokyo319.infosphere.or.jp	-	804589785	GET	/images/KSC-logosmall.gif	200	1204		
dial-sf1-6.iway.aimnet.com	-	804589786	GET	/cgi-bin/imagemap/countdown?96,144	302	96		
dd12-001.compuserve.com	-	804589805	GET	/cgi-bin/imagemap/countdown?379,273	302	68		
ppp220.gol.com	-	804589817	GET	/shuttle/missions/sts-71/movies/sts-71-hand-shake.mpg	200	372172		
cbxguy.vip.best.com	-	804589835	GET	/shuttle/technology/sts-newsref/sts_sys.html	304	0		
ad06-022.compuserve.com	-	804589840	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
yhm0153.bekkoame.or.jp	-	804589842	GET	/history/apollo/images/	200	3127		
dd08-018.compuserve.com	-	804589863	GET	/history/apollo/apollo-13/apollo-13.html	200	18114		
dial-sf1-6.iway.aimnet.com	-	804589867	GET	/shuttle/countdown/count.gif	200	40310		
dd08-018.compuserve.com	-	804589877	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859		
yhm0153.bekkoame.or.jp	-	804589879	GET	/icons/image.xbm	200	509		
indy.polymer.hokudai.ac.jp	-	804589882	GET	/ksc.html	200	7074		
indy.polymer.hokudai.ac.jp	-	804589885	GET	/images/ksclogo-medium.gif	200	5866		
dd08-018.compuserve.com	-	804589887	GET	/images/ksclogosmall.gif	200	3635		
indy.polymer.hokudai.ac.jp	-	804589887	GET	/images/NASA-logosmall.gif	200	786		
indy.polymer.hokudai.ac.jp	-	804589889	GET	/images/MOSAIC-logosmall.gif	200	363		
cbxguy.vip.best.com	-	804589889	GET	/shuttle/technology/sts-newsref/sts_asm.html	200	71656		
indy.polymer.hokudai.ac.jp	-	804589890	GET	/images/USA-logosmall.gif	200	234		
dd08-018.compuserve.com	-	804589891	GET	/history/apollo/images/footprint-logo.gif	200	4209		
indy.polymer.hokudai.ac.jp	-	804589891	GET	/images/WORLD-logosmall.gif	200	669		
cbxguy.vip.best.com	-	804589894	GET	/shuttle/technology/images/srb_mod_compare_6-small.gif	200	28219		
cbxguy.vip.best.com	-	804589894	GET	/shuttle/technology/images/srb_mod_compare_1-small.gif	200	36902		
indy.polymer.hokudai.ac.jp	-	804589904	GET	/shuttle/missions/missions.html	200	8677		
indy.polymer.hokudai.ac.jp	-	804589906	GET	/images/launchmedium.gif	200	11853		
indy.polymer.hokudai.ac.jp	-	804589909	GET	/images/KSC-logosmall.gif	200	1204		
yhm0153.bekkoame.or.jp	-	804589913	GET	/history/apollo/images/APOLLO-logosmall.gif	200	1173		
cbxguy.vip.best.com	-	804589919	GET	/shuttle/technology/images/srb_mod_compare_3-small.gif	200	55666		
indy.polymer.hokudai.ac.jp	-	804589936	GET	/shuttle/missions/sts-67/mission-sts-67.html	200	21408		
indy.polymer.hokudai.ac.jp	-	804589944	GET	/shuttle/missions/sts-67/sts-67-patch-small.gif	200	17083		
indy.polymer.hokudai.ac.jp	-	804589948	GET	/images/launch-logo.gif	200	1713		
indy.polymer.hokudai.ac.jp	-	804589953	GET	/shuttle/resources/orbiters/endeavour.html	200	6168		
indy.polymer.hokudai.ac.jp	-	804589956	GET	/shuttle/resources/orbiters/endeavour-logo.gif	200	5052		
yhm0153.bekkoame.or.jp	-	804589958	GET	/history/apollo/images/apollo-logo.gif	200	3047		
indy.polymer.hokudai.ac.jp	-	804589959	GET	/images/ksclogosmall.gif	200	3635		
indy.polymer.hokudai.ac.jp	-	804589961	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
e1m34.mel.enternet.com.au	-	804589961	GET	/shuttle/countdown/	200	3985		
e1m34.mel.enternet.com.au	-	804589964	GET	/shuttle/countdown/count.gif	200	40310		
disarray.demon.co.uk	-	804589967	GET	/shuttle/countdown/	304	0		
disarray.demon.co.uk	-	804589971	GET	/shuttle/countdown/count.gif	304	0		
disarray.demon.co.uk	-	804589973	GET	/images/NASA-logosmall.gif	304	0		
disarray.demon.co.uk	-	804589974	GET	/images/KSC-logosmall.gif	304	0		
indy.polymer.hokudai.ac.jp	-	804589976	GET	/shuttle/missions/sts-47/mission-sts-47.html	200	6616		
indy.polymer.hokudai.ac.jp	-	804589979	GET	/shuttle/missions/sts-47/sts-47-patch-small.gif	200	11363		
e1m34.mel.enternet.com.au	-	804589985	GET	/images/NASA-logosmall.gif	200	786		
e1m34.mel.enternet.com.au	-	804589985	GET	/images/KSC-logosmall.gif	200	1204		
ppp220.gol.com	-	804589987	GET	/htbin/cdt_clock.pl	200	543		
pinot.callamer.com	-	804589988	GET	/software/winvn/winvn.html	200	9867		
pinot.callamer.com	-	804589998	GET	/software/winvn/winvn.gif	200	25218		
pleiades.demon.co.uk	-	804589998	GET	/shuttle/countdown/	200	3985		
ppp220.gol.com	-	804589999	GET	/shuttle/resources/orbiters/atlantis.html	200	7025		
disarray.demon.co.uk	-	804590001	GET	/shuttle/missions/sts-71/mission-sts-71.html	304	0		
ppp220.gol.com	-	804590002	GET	/shuttle/resources/orbiters/atlantis-logo.gif	200	4179		
pleiades.demon.co.uk	-	804590003	GET	/images/NASA-logosmall.gif	200	786		
pleiades.demon.co.uk	-	804590003	GET	/images/KSC-logosmall.gif	200	1204		
indy.polymer.hokudai.ac.jp	-	804590003	GET	/ksc.html	200	7074		
pleiades.demon.co.uk	-	804590007	GET	/shuttle/countdown/count.gif	200	40310		
pinot.callamer.com	-	804590008	GET	/images/construct.gif	200	1414		
pinot.callamer.com	-	804590015	GET	/software/winvn/bluemarb.gif	200	4441		
disarray.demon.co.uk	-	804590017	GET	/shuttle/resources/orbiters/atlantis.html	200	7025		
burger.letters.com	-	804590017	GET	/shuttle/countdown/liftoff.html	304	0		
burger.letters.com	-	804590018	GET	/images/NASA-logosmall.gif	304	0		
pinot.callamer.com	-	804590022	GET	/software/winvn/wvsmall.gif	200	13372		
ppp220.gol.com	-	804590023	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
ppp220.gol.com	-	804590024	GET	/images/ksclogosmall.gif	200	3635		
burger.letters.com	-	804590025	GET	/shuttle/countdown/video/livevideo.gif	200	51164		
ppp220.gol.com	-	804590028	GET	/shuttle/missions/51-j/mission-51-j.html	200	5173		
pinot.callamer.com	-	804590030	GET	/images/KSC-logosmall.gif	200	1204		
ruluf2.leidenuniv.nl	-	804590031	GET	/shuttle/missions/100th.html	200	32303		
pleiades.demon.co.uk	-	804590032	GET	/cgi-bin/imagemap/countdown?93,109	302	111		
ppp220.gol.com	-	804590032	GET	/shuttle/missions/51-j/51-j-patch-small.gif	200	11110		
pinot.callamer.com	-	804590039	GET	/images/MOSAIC-logosmall.gif	200	363		
ppp220.gol.com	-	804590039	GET	/images/KSC-logosmall.gif	200	1204		
pleiades.demon.co.uk	-	804590039	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
ppp220.gol.com	-	804590043	GET	/images/launch-logo.gif	200	1713		
pinot.callamer.com	-	804590045	GET	/images/USA-logosmall.gif	200	234		
pleiades.demon.co.uk	-	804590046	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
pinot.callamer.com	-	804590048	GET	/images/WORLD-logosmall.gif	200	669		
ppp220.gol.com	-	804590050	GET	/persons/astronauts/a-to-d/BobkoKJ.txt	200	4726		
pleiades.demon.co.uk	-	804590057	GET	/images/launch-logo.gif	200	1713		
rs20-annex3.sfu.ca	-	804590067	GET	/software/winvn/winvn.html	200	9867		
rs20-annex3.sfu.ca	-	804590069	GET	/images/construct.gif	200	1414		
rs20-annex3.sfu.ca	-	804590069	GET	/software/winvn/bluemarb.gif	200	4441		
pleiades.demon.co.uk	-	804590069	GET	/shuttle/countdown/count.gif	200	40310		
rs20-annex3.sfu.ca	-	804590069	GET	/software/winvn/winvn.gif	200	25218		
e1m34.mel.enternet.com.au	-	804590070	GET	/shuttle/countdown/liftoff.html	200	4538		
rs20-annex3.sfu.ca	-	804590076	GET	/software/winvn/wvsmall.gif	200	13372		
rs20-annex3.sfu.ca	-	804590077	GET	/images/KSC-logosmall.gif	200	1204		
rs20-annex3.sfu.ca	-	804590078	GET	/images/MOSAIC-logosmall.gif	200	363		
pleiades.demon.co.uk	-	804590080	GET	/shuttle/countdown/count.gif	200	40310		
rs20-annex3.sfu.ca	-	804590084	GET	/images/WORLD-logosmall.gif	200	669		
ix-sj29-23.ix.netcom.com	-	804590091	GET	/shuttle/countdown/	200	3985		
e1m34.mel.enternet.com.au	-	804590095	GET	/shuttle/countdown/video/livevideo.gif	200	66233		
ix-sj29-23.ix.netcom.com	-	804590095	GET	/shuttle/countdown/count.gif	200	40310		
gwis2.circ.gwu.edu	-	804590117	GET	/shuttle/countdown/lps/fr.html	200	1879		
cbxguy.vip.best.com	-	804590121	GET	/persons/nasa-cm/jmd.html	200	3933		
cbxguy.vip.best.com	-	804590123	GET	/persons/nasa-cm/jmd.gif	200	17866		
ix-sj29-23.ix.netcom.com	-	804590126	GET	/images/NASA-logosmall.gif	200	786		
ix-sj29-23.ix.netcom.com	-	804590128	GET	/images/KSC-logosmall.gif	200	1204		
gio.abanet.it	-	804590155	GET	/shuttle/countdown/	200	3985		
gio.abanet.it	-	804590160	GET	/shuttle/countdown/count.gif	200	40310		
gio.abanet.it	-	804590162	GET	/images/NASA-logosmall.gif	200	786		
gio.abanet.it	-	804590164	GET	/images/KSC-logosmall.gif	200	1204		
ix-sj29-23.ix.netcom.com	-	804590174	GET	/cgi-bin/imagemap/countdown?109,175	302	110		
ix-sj12-23.ix.netcom.com	-	804590175	GET	/shuttle/countdown/	200	3985		
ix-sj29-23.ix.netcom.com	-	804590177	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
ix-sj12-23.ix.netcom.com	-	804590182	GET	/shuttle/countdown/count.gif	200	40310		
ix-sj12-23.ix.netcom.com	-	804590189	GET	/images/NASA-logosmall.gif	200	786		
ix-sj12-23.ix.netcom.com	-	804590189	GET	/images/KSC-logosmall.gif	200	1204		
ix-sj29-23.ix.netcom.com	-	804590208	GET	/shuttle/missions/sts-71/images/KSC-95EC-0869.gif	200	45798		
falafel.alt.net	-	804590210	GET	/history/skylab/skylab.html	200	1687		
cbxguy.vip.best.com	-	804590214	GET	/software/winvn/winvn.html	200	9867		
gio.abanet.it	-	804590214	GET	/cgi-bin/imagemap/countdown?274,277	302	85		
cbxguy.vip.best.com	-	804590215	GET	/images/construct.gif	200	1414		
cbxguy.vip.best.com	-	804590215	GET	/software/winvn/winvn.gif	200	25218		
cbxguy.vip.best.com	-	804590215	GET	/software/winvn/bluemarb.gif	200	4441		
falafel.alt.net	-	804590215	GET	/history/skylab/skylab-goals.txt	200	796		
gio.abanet.it	-	804590216	GET	/htbin/cdt_main.pl	200	3214		
cbxguy.vip.best.com	-	804590219	GET	/software/winvn/wvsmall.gif	200	13372		
cbxguy.vip.best.com	-	804590220	GET	/images/USA-logosmall.gif	200	234		
dawn14.cs.berkeley.edu	-	804590223	GET	/shuttle/missions/sts-66/news/sts-66-pocc-06.txt	200	3789		
ruluf2.leidenuniv.nl	-	804590230	GET	/shuttle/technology/sts-newsref/sts-cron.html	200	200053		
ruluf2.leidenuniv.nl	-	804590234	GET	/images/KSC-logosmall.gif	200	1204		
ruluf2.leidenuniv.nl	-	804590234	GET	/images/shuttle-patch-logo.gif	200	891		
piweba4y.prodigy.com	-	804590238	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
dawn14.cs.berkeley.edu	-	804590240	GET	/facts/faq12.html	200	19547		
ruluf2.leidenuniv.nl	-	804590242	GET	/shuttle/resources/orbiters/challenger.html	200	8089		
ruluf2.leidenuniv.nl	-	804590243	GET	/shuttle/resources/orbiters/challenger-logo.gif	200	4179		
falafel.alt.net	-	804590243	GET	/history/skylab/skylab-station.txt	200	286		
ruluf2.leidenuniv.nl	-	804590244	GET	/images/ksclogosmall.gif	200	3635		
ruluf2.leidenuniv.nl	-	804590244	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
gio.abanet.it	-	804590260	GET	/shuttle/countdown/count.html	200	73231		
falafel.alt.net	-	804590262	GET	/history/skylab/skylab-operations.txt	200	13586		
193.45.109.96	-	804590267	GET	/history/apollo/apollo-11/apollo-11-patch-small.gif	200	11175		
193.45.109.96	-	804590268	GET	/history/apollo/apollo-11/apollo-11.html	200	41397		
193.45.109.96	-	804590276	GET	/images/ksclogosmall.gif	200	3635		
193.45.109.96	-	804590276	GET	/history/apollo/images/footprint-logo.gif	200	4209		
yhm0153.bekkoame.or.jp	-	804590283	GET	/history/apollo/images/690300.GIF	200	212290		
gio.abanet.it	-	804590283	GET	/htbin/cdt_main.pl	200	3214		
scooter.pa-x.dec.com	-	804590285	GET	/shuttle/technology/sts-newsref/sts_mes.html	200	175621		
ix-sj29-23.ix.netcom.com	-	804590285	GET	/shuttle/missions/sts-71/images/KSC-95EC-0904.gif	200	29647		
ruluf2.leidenuniv.nl	-	804590292	GET	/facts/faq12.html	200	19547		
194.68.148.112	-	804590293	GET	/ksc.html	200	7074		
